,date,MAX_AVG_LOAD,maxtempC,mintempC,avgtempC,totalprecipMM,weatherDesc,humidity,cloudcover,HeatIndexC,WindChillC,FeelsLikeC,windspeedKmph,winddirdegree,week_id,Weekday,is_weekend,residential_percent_change_from_baseline,workplaces_percent_change_from_baseline,transit_stations_percent_change_from_baseline,parks_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,retail_and_recreation_percent_change_from_baseline
1273,2020-06-27,2510.0,35,17,28,0.0,Sunny,28,0,28,28,28,11,247,26.0,Saturday,1.0,0.01,-0.09,-0.65,0.06,0.06,-0.06
1274,2020-06-28,2612.5,34,19,27,0.0,Sunny,27,0,27,27,27,12,241,27.0,Sunday,0.0,0.04,-0.16,-0.56,0.02,0.06,-0.06
1275,2020-06-29,2532.5,32,19,26,0.0,Sunny,28,0,25,26,25,19,310,27.0,Monday,0.0,0.04,-0.17,-0.56,-0.02,0.06,-0.07
1276,2020-06-30,2550.0,31,18,25,0.0,Sunny,30,0,25,25,25,19,301,27.0,Tuesday,0.0,0.04,-0.17,-0.54,0.0,0.06,-0.06
1277,2020-07-01,2545.0,32,17,26,0.0,Sunny,30,0,25,26,25,17,210,27.0,Wednesday,0.0,0.03,-0.16,-0.53,0.06,0.1,-0.03
1278,2020-07-02,2585.0,35,19,28,0.0,Sunny,23,0,28,28,28,11,242,27.0,Thursday,0.0,0.05,-0.15,-0.55,0.07,0.06,-0.07
1279,2020-07-03,2390.0,36,21,29,0.0,Sunny,23,0,29,29,29,17,187,27.0,Friday,1.0,0.02,-0.09,-0.6900000000000001,0.27,0.02,-0.1
1280,2020-07-04,2670.0,33,24,29,0.0,Sunny,21,0,28,29,28,29,297,27.0,Saturday,1.0,0.02,-0.09,-0.62,0.12,0.06,-0.05
1281,2020-07-05,2670.0,33,21,27,0.0,Sunny,25,0,26,27,26,22,301,28.0,Sunday,0.0,0.04,-0.18,-0.52,0.07,0.07,-0.05
1282,2020-07-06,2687.5,33,21,27,0.0,Sunny,27,0,26,27,26,24,278,28.0,Monday,0.0,0.04,-0.18,-0.53,0.02,0.06,-0.06
1283,2020-07-07,2625.0,31,21,26,0.0,Sunny,23,0,26,26,26,25,296,28.0,Tuesday,0.0,0.03,-0.18,-0.53,0.09,0.07,-0.04
1284,2020-07-08,2600.0,32,19,26,0.0,Sunny,26,0,26,26,26,16,277,28.0,Wednesday,0.0,0.03,-0.16,-0.53,0.1,0.07,-0.04
1285,2020-07-09,2555.0,32,19,26,0.0,Sunny,38,1,26,26,26,15,278,28.0,Thursday,0.0,0.04,-0.15,-0.54,0.12,0.05,-0.07
1286,2020-07-10,2292.5,35,20,27,0.0,Sunny,39,0,27,27,27,15,224,28.0,Friday,1.0,0.02,-0.09,-0.68,0.35000000000000003,0.02,-0.08
1287,2020-07-11,2645.0,33,21,27,0.0,Sunny,38,0,27,27,27,18,236,28.0,Saturday,1.0,0.02,-0.09,-0.6,0.13,0.05,-0.06
1288,2020-07-12,2665.0,33,19,26,0.0,Sunny,37,0,26,26,26,16,279,29.0,Sunday,0.0,0.04,-0.17,-0.53,0.06,0.06,-0.05
1289,2020-07-13,2685.0,34,19,27,0.0,Sunny,33,0,26,27,26,14,234,29.0,Monday,0.0,0.04,-0.17,-0.53,0.02,0.05,-0.07
1290,2020-07-14,2770.0,35,20,28,0.0,Sunny,28,0,28,28,28,11,236,29.0,Tuesday,0.0,0.03,-0.18,-0.51,0.04,0.04,-0.07
1291,2020-07-15,2845.0,35,23,29,0.0,Sunny,25,0,29,29,29,17,214,29.0,Wednesday,0.0,0.03,-0.16,-0.51,0.07,0.05,-0.06
1292,2020-07-16,2720.0,35,23,29,0.0,Sunny,27,0,29,29,29,17,219,29.0,Thursday,0.0,0.04,-0.14,-0.53,0.1,0.04,-0.07
1293,2020-07-17,2355.0,35,22,28,0.0,Sunny,31,0,28,28,28,16,227,29.0,Friday,1.0,0.02,-0.09,-0.66,0.32,0.03,-0.07
1294,2020-07-18,2645.0,36,21,28,0.0,Sunny,27,0,28,28,28,12,208,29.0,Saturday,1.0,0.01,-0.09,-0.59,0.13,0.05,-0.05
1295,2020-07-19,2850.0,39,20,30,0.0,Sunny,26,0,31,30,31,18,215,30.0,Sunday,0.0,0.04,-0.17,-0.52,0.04,0.05,-0.06
1296,2020-07-20,3000.0,39,25,33,0.0,Partly cloudy,20,7,33,33,33,13,195,30.0,Monday,0.0,0.04,-0.17,-0.52,-0.01,0.04,-0.08
1297,2020-07-21,2835.0,38,26,32,0.0,Partly cloudy,23,5,31,32,31,13,205,30.0,Tuesday,0.0,0.03,-0.18,-0.52,0.05,0.06,-0.05
1298,2020-07-22,2875.0,38,22,31,0.0,Sunny,22,0,31,31,31,13,270,30.0,Wednesday,0.0,0.04,-0.16,-0.53,0.04,0.06,-0.05
1299,2020-07-23,2807.5,37,22,31,0.0,Partly cloudy,26,3,30,31,30,10,180,30.0,Thursday,0.0,0.03,-0.14,-0.53,0.08,0.1,-0.01
1300,2020-07-24,2485.0,38,23,31,0.0,Sunny,31,3,31,31,31,12,245,30.0,Friday,1.0,0.01,-0.05,-0.65,0.33,0.12,0.02
1301,2020-07-25,2810.0,36,19,28,0.0,Sunny,22,0,28,28,28,11,211,30.0,Saturday,1.0,0.0,-0.08,-0.5700000000000001,0.19,0.12,0.03
1302,2020-07-26,3120.0,39,21,31,0.0,Partly cloudy,23,13,31,31,31,11,168,31.0,Sunday,0.0,0.03,-0.16,-0.52,0.08,0.12,0.03
1303,2020-07-27,3405.0,40,26,32,0.1,Partly cloudy,22,29,32,32,32,13,235,31.0,Monday,0.0,0.02,-0.17,-0.52,0.0,0.13,0.02
1304,2020-07-28,3250.0,39,27,32,0.0,Partly cloudy,26,13,31,32,31,15,185,31.0,Tuesday,0.0,0.02,-0.17,-0.49,0.06,0.19,0.08
1305,2020-07-29,3190.0,38,25,32,0.0,Partly cloudy,25,7,32,32,32,14,208,31.0,Wednesday,0.0,0.0,-0.18,-0.49,0.12,0.33,0.2
1306,2020-07-30,3050.0,39,27,33,0.0,Partly cloudy,20,6,33,33,33,16,201,31.0,Thursday,0.0,0.16,-0.5,-0.71,-0.07,0.16,-0.05
1307,2020-07-31,2620.0,37,26,31,0.0,Partly cloudy,19,2,31,31,31,20,294,31.0,Friday,1.0,-0.04,-0.14,-0.6900000000000001,0.42,0.2,-0.06
1308,2020-08-01,2550.0,36,23,30,0.0,Sunny,25,0,30,30,30,16,269,31.0,Saturday,1.0,0.03,-0.5,-0.72,0.39,-0.04,-0.12
1309,2020-08-02,2605.0,35,23,29,0.0,Sunny,25,0,29,29,29,19,276,32.0,Sunday,0.0,0.09,-0.62,-0.73,0.37,0.0,-0.06
1310,2020-08-03,2640.0,33,21,28,0.0,Sunny,23,0,28,28,28,20,284,32.0,Monday,0.0,0.09,-0.5700000000000001,-0.7000000000000001,0.3,0.01,-0.05
1311,2020-08-04,2810.0,31,20,26,0.0,Sunny,28,0,26,26,26,24,301,32.0,Tuesday,0.0,0.04,-0.2,-0.54,0.13,0.05,-0.06
1312,2020-08-05,2732.5,30,18,25,0.0,Sunny,32,0,25,25,25,19,295,32.0,Wednesday,0.0,0.03,-0.18,-0.56,0.14,0.06,-0.04
1313,2020-08-06,2732.5,32,19,26,0.0,Sunny,28,0,26,26,26,17,298,32.0,Thursday,0.0,0.04,-0.17,-0.55,0.15,0.04,-0.07
1314,2020-08-07,2540.0,33,21,28,0.0,Sunny,26,0,28,28,28,21,310,32.0,Friday,1.0,0.01,-0.1,-0.6900000000000001,0.4,0.0,-0.08
1315,2020-08-08,2850.0,34,23,29,0.0,Sunny,25,0,28,29,28,30,316,32.0,Saturday,1.0,0.01,-0.11,-0.62,0.17,0.03,-0.05
1316,2020-08-09,2690.0,31,21,26,0.0,Sunny,30,0,26,26,26,25,286,33.0,Sunday,0.0,0.02,-0.17,-0.51,0.14,0.06,-0.04
1317,2020-08-10,2720.0,31,19,26,0.0,Sunny,35,1,25,26,25,24,292,33.0,Monday,0.0,0.03,-0.18,-0.51,0.11,0.05,-0.06
1318,2020-08-11,2680.0,31,18,25,0.0,Sunny,39,1,25,25,25,22,289,33.0,Tuesday,0.0,0.02,-0.17,-0.5,0.18,0.06,-0.04
1319,2020-08-12,2710.0,31,17,25,0.0,Sunny,45,0,25,25,25,14,278,33.0,Wednesday,0.0,0.02,-0.15,-0.51,0.2,0.09,-0.01
1320,2020-08-13,2707.5,33,19,26,0.0,Sunny,40,0,26,26,26,14,240,33.0,Thursday,0.0,0.03,-0.14,-0.52,0.16,0.06,-0.04
1321,2020-08-14,2465.0,33,20,27,0.0,Partly cloudy,32,1,27,27,27,15,320,33.0,Friday,1.0,0.02,-0.09,-0.67,0.35000000000000003,0.02,-0.07
1322,2020-08-15,2665.0,33,20,26,0.0,Sunny,31,0,26,26,26,18,315,33.0,Saturday,1.0,0.0,-0.11,-0.61,0.15,0.03,-0.09
1323,2020-08-16,2735.0,33,20,27,0.0,Sunny,28,0,26,27,26,16,299,34.0,Sunday,0.0,0.02,-0.16,-0.56,0.09,0.07,-0.06
1324,2020-08-17,2730.0,33,20,26,0.0,Sunny,20,0,26,26,26,14,293,34.0,Monday,0.0,0.03,-0.16,-0.52,0.03,0.06,-0.08
1325,2020-08-18,2765.0,33,20,27,0.0,Sunny,25,0,27,27,27,16,288,34.0,Tuesday,0.0,0.03,-0.14,-0.51,0.08,0.07,-0.06
1326,2020-08-19,2770.0,34,19,27,0.0,Sunny,26,0,27,27,27,12,251,34.0,Wednesday,0.0,0.02,-0.14,-0.52,0.15,0.11,-0.03
1327,2020-08-20,2615.0,35,19,27,0.0,Sunny,35,0,27,27,27,12,256,34.0,Thursday,0.0,0.11,-0.43,-0.66,0.16,0.0,-0.14
1328,2020-08-21,2392.5,33,19,26,0.0,Sunny,28,0,26,26,26,18,282,34.0,Friday,1.0,0.02,-0.1,-0.68,0.33,-0.01,-0.14
1329,2020-08-22,2655.0,32,17,25,0.0,Sunny,32,0,24,25,24,15,300,34.0,Saturday,1.0,0.02,-0.09,-0.62,0.13,0.02,-0.1
1330,2020-08-23,2745.0,32,18,25,0.0,Sunny,35,0,25,25,25,13,254,35.0,Sunday,0.0,0.03,-0.14,-0.53,0.09,0.09,-0.06
1331,2020-08-24,2790.0,33,18,26,0.0,Partly cloudy,39,1,27,26,27,11,256,35.0,Monday,0.0,0.02,-0.13,-0.52,0.06,0.12,-0.04
1332,2020-08-25,2780.0,33,21,28,0.0,Sunny,24,1,28,28,28,14,279,35.0,Tuesday,0.0,0.02,-0.12,-0.49,0.07,0.13,-0.04
1333,2020-08-26,2740.0376945,33,22,27,0.0,Sunny,28,0,27,27,27,15,244,35.0,Wednesday,0.0,0.02,-0.09,-0.49,0.13,0.16,-0.01
1334,2020-08-27,2605.0,32,18,25,0.0,Sunny,32,0,25,25,25,13,277,35.0,Thursday,0.0,0.02,-0.09,-0.53,0.12,0.24,0.0
1335,2020-08-28,2340.0,35,17,27,0.0,Sunny,30,0,27,27,27,10,185,35.0,Friday,1.0,0.17,-0.5,-0.8300000000000001,-0.35000000000000003,-0.62,-0.7000000000000001
1336,2020-08-29,2995.0,38,21,31,0.0,Sunny,21,0,31,31,31,16,147,35.0,Saturday,1.0,0.0,-0.05,-0.61,0.1,0.11,-0.04
1337,2020-08-30,3235.0,39,24,32,0.0,Sunny,16,1,32,32,32,14,138,36.0,Sunday,0.0,0.02,-0.11,-0.51,0.04,0.12,-0.04
1338,2020-08-31,3355.0,38,24,31,0.0,Sunny,22,0,31,31,31,17,197,36.0,Monday,0.0,0.03,-0.12,-0.52,-0.03,0.15,-0.03
1339,2020-09-01,3300.0,36,24,29,0.0,Sunny,30,0,30,29,30,16,204,36.0,Tuesday,0.0,0.03,-0.12,-0.51,0.02,0.15,-0.02
1340,2020-09-02,3130.0,36,21,29,0.0,Sunny,38,0,29,29,29,11,192,36.0,Wednesday,0.0,0.02,-0.1,-0.52,0.08,0.17,0.0
1341,2020-09-03,3270.0,38,21,31,0.0,Partly cloudy,25,8,32,31,32,10,157,36.0,Thursday,0.0,0.03,-0.09,-0.51,0.02,0.21,-0.02
1342,2020-09-04,2985.0,38,22,31,0.0,Partly cloudy,11,6,31,31,31,12,213,36.0,Friday,1.0,0.18,-0.53,-0.85,-0.44,-0.63,-0.71
1343,2020-09-05,3415.0,37,23,31,0.0,Partly cloudy,12,6,31,31,31,9,161,36.0,Saturday,1.0,0.01,-0.06,-0.62,0.05,0.16,0.0
1344,2020-09-06,3450.0,38,24,31,0.0,Partly cloudy,17,13,31,31,31,13,198,37.0,Sunday,0.0,0.04,-0.11,-0.53,0.04,0.16,-0.02
1345,2020-09-07,3467.5,38,24,31,0.0,Partly cloudy,19,12,31,31,31,12,207,37.0,Monday,0.0,0.04,-0.12,-0.51,-0.06,0.12,-0.05
1346,2020-09-08,3505.0,38,23,30,0.0,Partly cloudy,26,12,30,30,30,12,235,37.0,Tuesday,0.0,0.04,-0.12,-0.48,-0.01,0.13,-0.05
1347,2020-09-09,3445.0,37,22,30,0.0,Partly cloudy,27,7,29,30,29,10,200,37.0,Wednesday,0.0,0.02,-0.09,-0.45,0.08,0.14,-0.01
1348,2020-09-10,3400.0,37,23,30,0.0,Partly cloudy,21,8,30,30,30,14,247,37.0,Thursday,0.0,0.03,-0.08,-0.43,0.09,0.09,-0.04
1349,2020-09-11,2997.5,36,21,30,0.0,Sunny,29,0,30,30,30,16,252,37.0,Friday,1.0,0.03,-0.1,-0.63,0.2,0.04,-0.1
1350,2020-09-12,3095.0,35,20,28,0.0,Sunny,36,0,28,28,28,12,257,37.0,Saturday,1.0,0.01,-0.06,-0.55,0.13,0.13,-0.01
1351,2020-09-13,2995.0,34,20,27,0.0,Sunny,37,0,27,27,27,12,189,38.0,Sunday,0.0,0.03,-0.09,-0.46,0.1,0.15,-0.02
1352,2020-09-14,2995.0,36,20,28,0.0,Sunny,27,0,29,28,29,11,203,38.0,Monday,0.0,0.03,-0.07,-0.45,-0.01,0.11,-0.05
1353,2020-09-15,3110.0,36,21,28,0.0,Sunny,26,1,28,28,28,11,161,38.0,Tuesday,0.0,0.04,-0.07,-0.43,0.03,0.11,-0.04
1354,2020-09-16,3190.0,36,23,30,0.0,Partly cloudy,22,8,30,30,30,10,157,38.0,Wednesday,0.0,0.03,-0.07,-0.46,0.11,0.12,0.0
1355,2020-09-17,3050.0,35,23,30,0.0,Partly cloudy,23,11,30,30,30,11,226,38.0,Thursday,0.0,0.06,-0.08,-0.44,0.06,0.08,-0.12
1356,2020-09-18,2615.0,35,22,29,0.0,Partly cloudy,25,19,29,29,29,12,171,38.0,Friday,1.0,0.06,-0.14,-0.67,0.12,0.0,-0.22
1357,2020-09-19,2955.0,34,22,28,0.0,Partly cloudy,23,11,28,28,28,13,196,38.0,Saturday,1.0,0.05,-0.08,-0.59,0.07,0.09,-0.1
1358,2020-09-20,3045.0,35,21,28,0.0,Partly cloudy,24,5,28,28,28,14,210,39.0,Sunday,0.0,0.06,-0.1,-0.51,0.05,0.09,-0.11
1359,2020-09-21,2925.0,35,20,28,0.0,Sunny,26,1,27,28,27,10,212,39.0,Monday,0.0,0.06,-0.13,-0.46,-0.03,0.09,-0.12
1360,2020-09-22,2835.0,33,20,26,0.0,Sunny,30,0,26,26,26,8,198,39.0,Tuesday,0.0,0.06,-0.13,-0.47000000000000003,-0.02,0.12,-0.12
1361,2020-09-23,2740.0,33,19,26,0.0,Sunny,36,0,26,26,26,13,222,39.0,Wednesday,0.0,0.06,-0.11,-0.46,0.07,0.21,-0.08
1362,2020-09-24,2597.5,32,16,25,0.0,Sunny,46,0,25,25,25,10,235,39.0,Thursday,0.0,0.06,-0.09,-0.43,0.1,0.23,-0.07
1363,2020-09-25,2295.0,31,17,24,0.0,Sunny,41,0,24,24,24,13,253,39.0,Friday,1.0,0.06,-0.17,-0.63,0.23,0.16,-0.15
1364,2020-09-26,2550.0,29,16,23,0.0,Sunny,44,0,23,23,23,14,287,39.0,Saturday,1.0,0.04,-0.08,-0.54,0.12,0.22,-0.06
1365,2020-09-27,2665.0,30,14,23,0.0,Sunny,40,0,23,23,23,10,123,40.0,Sunday,0.0,0.06,-0.11,-0.45,0.08,0.22,-0.07
1366,2020-09-28,2750.0,32,19,26,0.0,Sunny,25,0,26,26,26,13,117,40.0,Monday,0.0,0.07,-0.12,-0.43,-0.05,0.2,-0.1
1367,2020-09-29,2775.0,32,18,25,0.0,Sunny,23,0,24,25,24,9,220,40.0,Tuesday,0.0,0.06,-0.13,-0.45,-0.01,0.2,-0.1
1368,2020-09-30,2820.76694,31,21,26,0.0,Sunny,26,0,26,26,26,21,206,40.0,Wednesday,0.0,0.04,-0.12,-0.41000000000000003,0.07,0.26,-0.07
1369,2020-10-01,2625.0,30,18,24,0.0,Sunny,32,1,24,24,24,11,223,40.0,Thursday,0.0,0.04,-0.11,-0.43,0.05,0.21,-0.09
1370,2020-10-02,2215.0,29,19,24,0.0,Partly cloudy,39,3,24,24,24,14,229,40.0,Friday,1.0,0.03,-0.16,-0.59,0.25,0.19,-0.13
1371,2020-10-03,2450.0,28,16,22,0.0,Sunny,46,0,22,22,22,10,260,40.0,Saturday,1.0,0.03,-0.1,-0.51,0.11,0.22,-0.06
1372,2020-10-04,2417.5,27,15,21,0.0,Sunny,36,0,21,21,21,12,238,41.0,Sunday,0.0,0.04,-0.13,-0.43,0.1,0.26,-0.03
1373,2020-10-05,2460.0,26,12,19,0.0,Sunny,42,0,19,19,19,8,158,41.0,Monday,0.0,0.04,-0.15,-0.43,-0.03,0.22,-0.08
1374,2020-10-06,2505.0,28,15,22,0.0,Sunny,31,0,22,22,22,10,211,41.0,Tuesday,0.0,0.04,-0.14,-0.41000000000000003,0.01,0.27,-0.04
1375,2020-10-07,2565.0,29,14,22,0.0,Sunny,20,1,21,22,22,7,204,41.0,Wednesday,0.0,0.03,-0.12,-0.39,0.11,0.41000000000000003,0.03
1376,2020-10-08,2595.0,31,15,23,0.0,Sunny,18,2,22,23,22,10,190,41.0,Thursday,0.0,0.04,-0.1,-0.35000000000000003,0.08,0.5,0.03
1377,2020-10-09,2150.0,32,17,25,0.0,Sunny,17,1,25,25,25,10,172,41.0,Friday,1.0,0.25,-0.72,-0.81,-0.79,-0.87,-0.92
1378,2020-10-10,2177.5,32,18,25,0.0,Sunny,19,2,25,25,25,14,194,41.0,Saturday,1.0,0.34,-0.8300000000000001,-0.84,-0.8,-0.88,-0.92
1379,2020-10-11,2550.0,32,17,24,0.0,Sunny,30,0,24,24,24,10,202,42.0,Sunday,0.0,0.04,-0.11,-0.36,0.11,0.29,0.0
1380,2020-10-12,2595.0,31,16,23,0.0,Sunny,37,0,23,23,23,9,235,42.0,Monday,0.0,0.06,-0.14,-0.36,-0.02,0.22,-0.05
1381,2020-10-13,2495.0,31,16,23,0.0,Partly cloudy,35,11,23,23,23,13,220,42.0,Tuesday,0.0,0.06,-0.14,-0.36,0.0,0.23,-0.04
1382,2020-10-14,2425.0,29,13,21,0.0,Partly cloudy,46,2,22,21,21,8,234,42.0,Wednesday,0.0,0.06,-0.13,-0.41000000000000003,0.05,0.34,0.01
1383,2020-10-15,2395.0,26,17,21,0.0,Partly cloudy,36,4,21,21,21,14,165,42.0,Thursday,0.0,0.04,-0.11,-0.36,0.06,0.58,0.08
1384,2020-10-16,1915.0,26,13,19,0.0,Partly cloudy,42,4,20,20,20,7,186,42.0,Friday,1.0,0.25,-0.72,-0.81,-0.8,-0.85,-0.92
1385,2020-10-17,1977.5,28,13,20,0.0,Sunny,33,0,19,20,20,10,147,42.0,Saturday,1.0,0.34,-0.8300000000000001,-0.84,-0.81,-0.88,-0.93
1386,2020-10-18,2420.0,28,15,21,0.0,Sunny,27,0,20,21,21,12,202,43.0,Sunday,0.0,0.03,-0.12,-0.41000000000000003,0.03,0.32,-0.01
1387,2020-10-19,2440.0,28,17,21,0.0,Sunny,24,0,21,21,21,13,242,43.0,Monday,0.0,0.07,-0.14,-0.42,-0.12,0.22,-0.08
1388,2020-10-20,2450.0,28,15,20,0.0,Sunny,37,0,20,20,20,11,251,43.0,Tuesday,0.0,0.07,-0.15,-0.4,-0.07,0.21,-0.09
1389,2020-10-21,2455.0,26,14,19,0.0,Sunny,45,0,19,19,19,9,238,43.0,Wednesday,0.0,0.07,-0.13,-0.43,0.02,0.27,-0.05
1390,2020-10-22,2385.0,27,13,20,0.0,Sunny,37,0,20,20,20,9,173,43.0,Thursday,0.0,0.06,-0.11,-0.38,0.09,0.49,0.04
1391,2020-10-23,1965.0,28,14,20,0.0,Sunny,17,0,20,20,20,14,163,43.0,Friday,1.0,0.24,-0.71,-0.81,-0.74,-0.81,-0.9
1392,2020-10-24,2395.0,28,13,20,0.0,Partly cloudy,19,20,20,20,20,15,179,43.0,Saturday,1.0,0.05,-0.09,-0.55,0.03,0.23,-0.08
1393,2020-10-25,2407.5,25,15,19,0.1,Partly cloudy,18,27,19,19,19,13,80,44.0,Sunday,0.0,0.07,-0.14,-0.41000000000000003,0.04,0.27,-0.06
1394,2020-10-26,2390.0,26,11,18,0.0,Sunny,31,1,18,18,18,7,131,44.0,Monday,0.0,0.08,-0.16,-0.41000000000000003,-0.07,0.25,-0.09
1395,2020-10-27,2435.0,29,13,21,0.0,Partly cloudy,31,2,21,21,21,11,208,44.0,Tuesday,0.0,0.08,-0.16,-0.39,-0.03,0.24,-0.08
1396,2020-10-28,2460.0,29,14,21,0.0,Partly cloudy,27,1,22,22,22,11,229,44.0,Wednesday,0.0,0.06,-0.15,-0.4,0.06,0.28,-0.02
1397,2020-10-29,2340.0,28,14,21,0.0,Partly cloudy,36,32,20,21,21,8,216,44.0,Thursday,0.0,0.12,-0.45,-0.5,0.06,0.31,-0.04
1398,2020-10-30,2080.0,28,14,20,0.0,Partly cloudy,30,3,20,20,20,9,147,44.0,Friday,1.0,0.23,-0.7000000000000001,-0.8,-0.75,-0.8300000000000001,-0.91
1399,2020-10-31,2500.0,27,12,19,0.0,Partly cloudy,35,3,18,19,19,8,220,44.0,Saturday,1.0,0.04,-0.09,-0.56,0.0,0.19,-0.09
1400,2020-11-01,2480.0,25,12,19,0.1,Partly cloudy,49,13,19,19,19,9,201,45.0,Sunday,0.0,0.08,-0.15,-0.44,-0.05,0.21,-0.07
1401,2020-11-02,2370.0,23,12,16,0.3,Partly cloudy,66,19,16,16,16,10,265,45.0,Monday,0.0,0.09,-0.18,-0.43,-0.16,0.19,-0.11
1402,2020-11-03,2365.0,20,10,15,0.0,Partly cloudy,68,12,15,14,14,7,233,45.0,Tuesday,0.0,0.09,-0.19,-0.45,-0.14,0.2,-0.09
1403,2020-11-04,2367.5,20,9,14,0.0,Partly cloudy,63,2,14,13,13,14,285,45.0,Wednesday,0.0,0.09,-0.18,-0.44,-0.09,0.23,-0.08
1404,2020-11-05,2425.0,16,11,13,0.2,Partly cloudy,69,46,13,11,11,28,270,45.0,Thursday,0.0,0.11,-0.18,-0.41000000000000003,-0.16,0.34,-0.08
1405,2020-11-06,2090.0,17,8,12,0.2,Partly cloudy,66,23,12,11,11,9,219,45.0,Friday,1.0,0.25,-0.71,-0.8200000000000001,-0.77,-0.84,-0.92
1406,2020-11-07,2455.0,18,8,13,0.0,Partly cloudy,63,13,13,12,12,11,236,45.0,Saturday,1.0,0.05,-0.1,-0.54,-0.06,0.21,-0.09
1407,2020-11-08,2405.0,20,11,15,0.0,Partly cloudy,55,8,15,14,14,11,235,46.0,Sunday,0.0,0.08,-0.17,-0.45,-0.01,0.36,0.0
1408,2020-11-09,2385.0,20,10,14,0.0,Partly cloudy,57,7,14,14,14,9,254,46.0,Monday,0.0,0.06,-0.18,-0.36,-0.04,0.52,0.06
1409,2020-11-10,2157.5,20,8,14,0.0,Partly cloudy,54,8,14,13,13,7,291,46.0,Tuesday,0.0,0.06,-0.45,-0.41000000000000003,0.09,0.63,0.06
1410,2020-11-11,2140.0,19,9,14,0.0,Partly cloudy,62,10,14,13,13,9,197,46.0,Wednesday,0.0,0.36,-0.85,-0.79,-0.78,-0.87,-0.92
1411,2020-11-12,2150.0,20,11,15,0.0,Partly cloudy,55,10,15,14,14,14,93,46.0,Thursday,0.0,0.43,-0.85,-0.8,-0.81,-0.87,-0.93
1412,2020-11-13,2000.0,20,9,14,0.0,Partly cloudy,53,7,14,13,13,11,75,46.0,Friday,1.0,0.25,-0.6900000000000001,-0.8300000000000001,-0.75,-0.81,-0.91
1413,2020-11-14,2145.0,21,7,14,0.0,Partly cloudy,55,10,14,14,14,13,194,46.0,Saturday,1.0,0.32,-0.8,-0.8300000000000001,-0.78,-0.85,-0.92
1414,2020-11-15,2485.0,18,8,13,0.0,Partly cloudy,66,7,13,11,11,19,298,47.0,Sunday,0.0,0.06,-0.17,-0.46,-0.07,0.26,-0.06
1415,2020-11-16,2415.0,15,5,10,0.0,Partly cloudy,66,3,10,9,9,8,199,47.0,Monday,0.0,0.09,-0.2,-0.48,-0.19,0.16,-0.13
1416,2020-11-17,2420.0,16,6,10,0.0,Partly cloudy,63,6,10,10,10,9,147,47.0,Tuesday,0.0,0.1,-0.2,-0.46,-0.16,0.13,-0.15
1417,2020-11-18,2480.0,18,5,11,0.0,Partly cloudy,59,5,11,11,11,10,86,47.0,Wednesday,0.0,0.1,-0.2,-0.47000000000000003,-0.12,0.15,-0.14
1418,2020-11-19,2432.5,19,5,11,0.0,Partly cloudy,59,3,11,11,11,8,188,47.0,Thursday,0.0,0.1,-0.18,-0.46,-0.12,0.31,-0.1
1419,2020-11-20,2265.0,19,6,12,0.0,Partly cloudy,60,8,12,11,11,16,257,47.0,Friday,1.0,0.25,-0.7000000000000001,-0.8200000000000001,-0.76,-0.8300000000000001,-0.91
1420,2020-11-21,2672.5,14,7,9,0.0,Partly cloudy,61,8,9,7,7,17,277,47.0,Saturday,1.0,0.07,-0.14,-0.59,-0.16,0.09,-0.16
1421,2020-11-22,2595.0,15,4,8,0.0,Partly cloudy,56,15,8,8,8,6,141,48.0,Sunday,0.0,0.1,-0.18,-0.5,-0.14,0.11,-0.15
1422,2020-11-23,2575.0,17,4,9,0.0,Partly cloudy,57,7,10,9,9,7,169,48.0,Monday,0.0,0.1,-0.21,-0.48,-0.22,0.13,-0.15
1423,2020-11-24,2615.0,19,4,11,0.0,Partly cloudy,47,34,11,11,11,9,168,48.0,Tuesday,0.0,0.1,-0.21,-0.47000000000000003,-0.19,0.15,-0.12
1424,2020-11-25,2655.0,19,6,11,0.0,Sunny,54,9,11,10,10,14,261,48.0,Wednesday,0.0,0.09,-0.19,-0.47000000000000003,-0.13,0.19,-0.09
1425,2020-11-26,2895.0,13,8,10,0.0,Partly cloudy,70,23,10,7,7,24,273,48.0,Thursday,0.0,0.11,-0.19,-0.44,-0.23,0.29,-0.09
1426,2020-11-27,2447.5,14,6,9,0.0,Partly cloudy,70,18,9,8,8,10,175,48.0,Friday,1.0,0.24,-0.6900000000000001,-0.8200000000000001,-0.76,-0.8200000000000001,-0.91
1427,2020-11-28,2715.0,14,4,9,2.4,Patchy rain possible,64,67,9,8,8,8,151,48.0,Saturday,1.0,0.06,-0.12,-0.58,-0.12,0.16,-0.09
1428,2020-11-29,2702.5,15,4,9,0.0,Partly cloudy,66,9,9,8,8,8,149,49.0,Sunday,0.0,0.09,-0.18,-0.46,-0.12,0.15,-0.11
1429,2020-11-30,2652.5,16,7,10,0.0,Partly cloudy,55,4,10,9,9,12,189,49.0,Monday,0.0,0.09,-0.2,-0.45,-0.19,0.13,-0.13
1430,2020-12-01,2645.0,17,6,11,0.0,Partly cloudy,44,4,11,11,11,9,247,49.0,Tuesday,0.0,0.1,-0.19,-0.41000000000000003,-0.16,0.15,-0.13
